categoria_principal,shop,amenity,office,tourism,leisure,craft,healthcare,name,addr:street,addr:housenumber,lat,lon,tipo_actividad
shop,shoes,,,,,,,Pikolinos,,,41.4102446,2.2172635,shoes
shop,jewelry,,,,,,,Fina Garcia,,,41.4102938,2.2174579,jewelry
shop,shoes,,,,,,,Tascón,,,41.4103209,2.2175604,shoes
shop,clothes,,,,,,,Koröshi,,,41.4104173,2.217523,clothes
shop,cosmetics,,,,,,,Bob Boutique,,,41.4104876,2.2175014,cosmetics
shop,vacant,,,,,,,,,,41.4100089,2.2151925,vacant
shop,vacant,,,,,,,,,,41.4094739,2.2159058,vacant
shop,confectionery,,,,,,,Más Que Dulce,,,41.4097174,2.2163925,confectionery
shop,jewelry,,,,,,,Jose Luis Joyerias,,,41.4098601,2.2169374,jewelry
shop,clothes,,,,,,,Tezenis,,,41.4098996,2.217075,clothes
shop,variety_store,,,,,,,Flying Tiger Copenhagen,,,41.4099451,2.2172637,variety_store
shop,clothes,,,,,,,Hunkemöller,,,41.410007,2.217539,clothes
shop,hairdresser,,,,,,,Llongueras,,,41.4100933,2.2178377,hairdresser
shop,clothes,,,,,,,Courir,,,41.4106137,2.2175859,clothes
shop,clothes,,,,,,,Decimas,,,41.4104982,2.217479,clothes
shop,clothes,,,,,,,Dockers,,,41.4103473,2.2175571,clothes
shop,confectionery,,,,,,,Belros,,,41.4103275,2.2174715,confectionery
shop,clothes,,,,,,,Terranova,,,41.410276,2.2172966,clothes
shop,sports,,,,,,,JD Sports,,,41.4102372,2.21718,sports
shop,shoes,,,,,,,Snipes,,,41.4101914,2.2169759,shoes
shop,vacant,,,,,,,,,,41.4101745,2.2168658,vacant
shop,vacant,,,,,,,,,,41.4100426,2.2163533,vacant
shop,vacant,,,,,,,,,,41.4100271,2.2162263,vacant
shop,clothes,,,,,,,Maju Luxury Store,Carrer de Milà i Fontanals,17,41.4008873,2.1625262,clothes
shop,hairdresser,,,,,,,Glomar,,,41.4050274,2.1611529,hairdresser
shop,bakery,,,,,,,Flor de Gràcia,Carrer de Bruniquer,7,41.4042143,2.1598154,bakery
shop,beauty,,,,,,,Adhara Centre d'Estètica,Carrer de Ramón y Cajal,11,41.4035818,2.1597974,beauty
shop,yes,,,,flight_simulator,,,Aeroteca,Travessera de Gràcia,209,41.4031193,2.1605754,yes
shop,beauty,,,,,,,Biab Barcelona,Carrer de la Mare de Déu dels Desemparats,9,41.4014663,2.1593564,beauty
shop,copyshop,,,,,,,PERSONAL GRAFIC,,,41.4101799,2.1716144,copyshop
shop,hairdresser,,,,,,,Room 28,Carrer de la Llibertat,28,41.3999021,2.1615831,hairdresser
shop,second_hand,,,,,,,Gracia Electrodomésticos,Travessera de Gràcia,259,41.4045396,2.1626666,second_hand
shop,supermarket,,,,,,,Hi mart,,,41.4010617,2.2020638,supermarket
shop,optician,,,,,,,Òptica Vendrell,,,41.4010206,2.2020101,optician
shop,tobacco,,,,,,,Only Vapers,,,41.4011337,2.2021511,tobacco
shop,hardware,,,,,,,Ferreteria Llull,,,41.4009599,2.2023156,hardware
shop,wine,,,,,,,Vinoteca San Antoni,,,41.3767739,2.1636981,wine
shop,clothes,,,,,,,,Carrer de les Magdalenes,23,41.3864246,2.1744884,clothes
shop,bakery,,,,,,,Pastisseria Hofmann,Avinguda de Pau Casals,5,41.3931454,2.1431542,bakery
shop,supermarket,,,,,,,Condis Express,Avinguda de la Mare de Déu de Montserrat,161,41.4176156,2.1712123,supermarket
shop,furniture,,,,,,,SitDown,,,41.3983364,2.1683482,furniture
shop,convenience,,,,,,,Articles Platja,Passeig de Colom,19,41.3786252,2.1796879,convenience
shop,chocolate,,,,,,,Cacao Pur,Carrer de la Indústria,122,41.4078529,2.172453,chocolate
shop,clothes,,,,,,,Beatriz Furest,Carrer de València,272,41.392569,2.1633377,clothes
shop,jewelry,,,,,,,celmència peris,Carrer de València,247,41.3926081,2.1630009,jewelry
shop,shoes,,,,,,,Camper,Carrer de València,249,41.3926876,2.1631002,shoes
shop,clothes,,,,,,,Claudie Pierlot,Carrer de València,272,41.3926636,2.1634746,clothes
shop,clothes,,,,,,,indi & cold,Carrer de València,260,41.392088,2.1627065,clothes
shop,shoes,,,,,,,Castañer,Carrer de València,268,41.3924028,2.1631356,shoes
shop,cosmetics,,,,,,,Sabon,Carrer de València,260,41.3921239,2.1627509,cosmetics
shop,clothes,,,,,,,Gerard Darel,Carrer de València,270,41.3924688,2.1632025,clothes
shop,shoes,,,,,,,Mikakus,Carrer de València,239,41.3921985,2.1624593,shoes
shop,clothes,,,,,,,Platadepalo,Carrer de València,241,41.3922388,2.1625075,clothes
shop,clothes,,,,,,,Brindisi,Carrer de València,262,41.3921915,2.1628394,clothes
shop,clothes,,,,,,,Florentino,Carrer de València,264,41.3922289,2.1628954,clothes
shop,chocolate,,,,,,,Chocolat Factory,Carrer de València,268,41.3923522,2.1630672,chocolate
shop,clothes,,,,,,,Andres Sarda,Carrer de València,272,41.3926045,2.1633882,clothes
shop,clothes,,,,,,,david valls,Carrer de València,241,41.392284,2.1625608,clothes
shop,optician,,,,,,,Mykita,Carrer de València,247,41.3926346,2.1630389,optician
shop,florist,,,,,,,,,,41.4057303,2.1385189,florist
shop,electronics,,,,,,,Electro MRE,Carrer del Penedès,10,41.4009716,2.1583595,electronics
shop,convenience,,,,,,,Còrsega Super Mercat,Carrer de Puigmartí,6,41.4012852,2.1588735,convenience
shop,pastry,,,,,,,Canal,,,41.411489,2.179423,pastry
shop,supermarket,,,,,,,Condis,,,41.4116301,2.1791874,supermarket
shop,music,,,,,,,El genio equivocado,Carrer de Benet Mercadé,22,41.400714,2.1521574,music
shop,grocery,,,,,,,María La Bonita,Avinguda Diagonal,341,41.398215,2.1674051,grocery
shop,convenience,,,,,,,,,,41.389844,2.183204,convenience
shop,storage_rental,,,,,,,Cabe,,,41.3915492,2.1875326,storage_rental
shop,baby_goods,,,,,,,Palacio del Bebé,,,41.3914127,2.1704345,baby_goods
shop,convenience,,,,,,,Baba Supermercat,Gran Via de les Corts Catalanes,617,41.3904044,2.1691,convenience
shop,jewelry,,,,,,,Cc Boutique,Gran Via de les Corts Catalanes,617,41.3903363,2.1690438,jewelry
shop,newsagent,,,,,,,,,,41.390079,2.1671211,newsagent
shop,newsagent,,,,,,,,,,41.394463,2.1617137,newsagent
shop,pastry,,,,,,,Guifré,,,41.4347333,2.1895089,pastry
shop,clothes,,,,,,,Hiker,,,41.3866334,2.1810347,clothes
shop,tobacco,,,,,,,,Carrer de la Princesa,42,41.386233,2.1816981,tobacco
shop,fashion_accessories,,,,,,,Metro Cuadrado,Carrer de l'Esparteria,2,41.3837989,2.1828886,fashion_accessories
shop,grocery,,,,,,,Delizie,Travessera de Gràcia,,41.4028213,2.1603903,grocery
shop,bakery,,,,,,,365,,,41.4046581,2.1765881,bakery
shop,copyshop,,,,,,,Bonvehi Impresio digital 2015,Avinguda de la Mare de Déu de Montserrat,63,41.4148025,2.1644788,copyshop
shop,chemist,,,,,,,Clarel,Avinguda de la Mare de Déu de Montserrat,137,41.416504,2.1700089,chemist
shop,supermarket,,,,,,,Alcampo,,,41.4406293,2.1666292,supermarket
shop,supermarket,,,,,,,Mercadona,,,41.4380629,2.1702162,supermarket
shop,supermarket,,,,,,,Lidl,,,41.4312442,2.1734268,supermarket
shop,supermarket,,,,,,,BonÀrea,,,41.4232483,2.178337,supermarket
shop,supermarket,,,,,,,Dia,,,41.422214,2.1793648,supermarket
shop,supermarket,,,,,,,Aldi,Carrer de la Riera Alta,21,41.3803914,2.166213,supermarket
shop,motorcycle_repair,,,,,,,Moto Minut,Travessera de les Corts,160,41.3815684,2.1277104,motorcycle_repair
shop,health_food,,,,,,,La Capritxeria,Carrer del Torrent de l'Olla,30-32,41.3994547,2.1603891,health_food
shop,furniture,,,,,,,Muebles Soto,Fernando Pessoa,41,41.4421389,2.1928521,furniture
shop,estate_agent,,estate_agent,,,,,Alquilloga,Sant Antoni Maria Claret,123,41.409188,2.1714381,estate_agent
shop,hairdresser,,,,,,,Touch,,,41.3984432,2.1621816,hairdresser
shop,supermarket,,,,,,,Suma,Carrer de Còrsega,370,41.3987369,2.1624493,supermarket
shop,clothes,,,,,,,The Outlet Shop,Carrer de Còrsega,370,41.3987911,2.1625321,clothes
shop,beauty,,,,,,,Lucky Nail,Carrer de Còrsega,372,41.3988313,2.1625851,beauty
shop,convenience,,,,,,,Luna,Carrer de Còrsega,374,41.3989212,2.1627142,convenience
shop,motorcycle_repair,,,,,,,motolavado,Carrer de Còrsega,374,41.3989689,2.1627705,motorcycle_repair
shop,hairdresser,,,,,,,Trimariel,Carrer del Bruc,157,41.3990335,2.1630856,hairdresser
shop,motorcycle_repair,,,,,,,Totmoto,Carrer del Bruc,155,41.3990043,2.1631169,motorcycle_repair
shop,motorcycle,,,,,,,Totmoto,Carrer del Bruc,155,41.3989521,2.1631787,motorcycle
shop,photo,,,,,,,Galera Fotografía,,,41.3601214,2.1387304,photo
shop,greengrocer,,,,,,,Fruit Xtra,,,41.4005146,2.1656101,greengrocer
shop,bakery,,,,,,,La Boulangerie,,,41.4007355,2.1652941,bakery
shop,toys,,,,,,,Tatubola,,,41.4006741,2.1650931,toys
shop,supermarket,,,,,,,Market & Store,,,41.3919376,2.1666222,supermarket
shop,convenience,,,,,,,Supermercat,Carrer de Zamora,40,41.3936052,2.1931595,convenience
shop,motorcycle_repair,,,,,,,Motos Roselló,Carrer del Rosselló,311,41.3995642,2.1653915,motorcycle_repair
shop,hairdresser,,,,,,,Radikal,,,41.3995276,2.1652676,hairdresser
shop,hairdresser,,,,,,,Cap Estilistes,,,41.3995759,2.1650959,hairdresser
shop,clothes,,,,,,,Sombreria Obach,Carrer del Call,2,41.3819147,2.1755381,clothes
shop,bakery,,,,,,,Baluard,Carrer del Torrent de l'Olla,142,41.4029747,2.156342,bakery
shop,storage_rental,,,,,,,Locker in the City,Carrer de Jovellanos,4,41.3852,2.1679555,storage_rental
shop,convenience,,,,,,,Supermercat,,,41.3874475,2.1720999,convenience
shop,electronics,,,,,,,PC Componentes,,,41.3876271,2.171846,electronics
shop,motorcycle,,,,,,,Qmotos l'Eixample,París,73,41.3880294,2.1455816,motorcycle
shop,motorcycle,,,,,,,Motos Parés,París,137,41.3911465,2.1496846,motorcycle
shop,estate_agent,,estate_agent,,,,,Fincas Cos,Carrer de París,130,41.3904733,2.1493985,estate_agent
shop,lottery,,,,,,,,Carrer de Getsemaní,6,41.4251458,2.1402355,lottery
shop,tobacco,,,,,,,,Carrer de Getsemaní,6,41.4251425,2.1402499,tobacco
shop,supermarket,,,,,,,Prima prix,Calàbria,259,41.3870415,2.1450308,supermarket
shop,motorcycle,,,,,,,Rodi Motor Services,Entença - Córsega,57,41.3846921,2.143407,motorcycle
shop,furniture,,,,,,,Elmenut,París,66,41.3870772,2.1448945,furniture
shop,supermarket,,,,,,,BonÀrea,Córsega,49,41.3845975,2.1432709,supermarket
shop,computer,,,,,,,GD suministros informáticos,carrer del rosello,40,41.3853023,2.146944,computer
shop,supermarket,,,,,,,Toko,Carrer de Rocafort,217,41.3842363,2.1466024,supermarket
shop,beauty,,,,,,,Florida Nails,,,41.4024635,2.1581271,beauty
shop,supermarket,,,,,,,Coaliment,,,41.3795411,2.1509485,supermarket
shop,supermarket,,,,,,,Condis,,,41.3793211,2.1507677,supermarket
shop,supermarket,,,,,,,Alcampo,,,41.3937344,2.1420149,supermarket
shop,general,,,,,,,Espai Seleccio,Avinguda de la Mare de Déu de Montserrat,56-58,41.4144642,2.1639141,general
shop,printing,,,,,printer,,Grafoletra,Carrer de la Llibertat,36,41.4000987,2.1618727,printing
shop,dry_cleaning,,,,,,,Tintoreria Ninot Villarroel,Carrer de Villarroel,205-219,41.3901223,2.1499993,dry_cleaning
shop,estate_agent,,estate_agent,,,,,ApaBCN,Comtes de Bell-lloc,161,41.3836203,2.1349321,estate_agent
shop,clothes,,,,,,,Blue banana,,,41.3893169,2.1336045,clothes
shop,estate_agent,,estate_agent,,,,,CCI10,Comtes de Bell-lloc,189,41.3836644,2.1348752,estate_agent
shop,hardware,,,,,,,Ferretería Berlín,Berlín,69,41.3838084,2.1397465,hardware
shop,laundry,,,,,,,La Bugaderia,,,41.4033642,2.1496844,laundry
shop,copyshop,,,,,,,Consdecor,Carrer del Torrent de l'Olla,193-197,41.4060222,2.15266,copyshop
shop,clothes,,,,,,,Oceánica,,,41.4028841,2.1564237,clothes
shop,tobacco,,,,,,,Tabacs,,,41.4067137,2.1506826,tobacco
shop,clothes,,,,,,,Himalayan Paradise,,,41.4046544,2.1545258,clothes
shop,convenience,,,,,,,Welcome Supermercat,,,41.4070231,2.1510082,convenience
shop,bicycle,,,,,,,Koos,Carrer de Terol,30,41.4032939,2.1586496,bicycle
shop,tailor,,,,,,,Ansari El Costurer,,,41.4046817,2.1544485,tailor
shop,copyshop,,,,,,,Consdecor,,,41.406276,2.1527132,copyshop
shop,variety_store,,,,,,,Basar Family,Carrer del Torrent de l'Olla,210,41.4058553,2.1531368,variety_store
shop,supermarket,,,,,,,Ametller Origen,Carrer del Torrent de l'Olla,187,41.4055597,2.1532308,supermarket
shop,copyshop,,,,,,,Copisteria Vila de Gràcia,Carrer del Torrent de l'Olla,177,41.4051769,2.1536842,copyshop
shop,baby_goods,,,,,,,Kangura,Carrer del Torrent de l'Olla,163,41.4045486,2.1544199,baby_goods
shop,hairdresser,,,,,,,La Barbería de Gràcia,Carrer del Torrent de l'Olla,198,41.405176,2.1539461,hairdresser
shop,catalogue,,,,,,,A Fan Of,Carrer del Torrent de l'Olla,177,41.4050823,2.1537697,catalogue
shop,pet,,,,,,,Ocellería Vilaplana,,,41.4023066,2.1600762,pet
shop,clothes,,,,,,,Outlet Zucca Bcn,,,41.4051246,2.153994,clothes
shop,car_repair,,,,,,,Cifuentes,Carrer del Torrent d'en Vidalet,8,41.4033324,2.1603485,car_repair
shop,dry_cleaning,,,,,,,Tintorería Nova Magda,Carrer del Torrent d'en Vidalet,19,41.4037478,2.1596167,dry_cleaning
shop,craft,,,,,,,Hoaalsb,Carrer del Torrent de l'Olla,137,41.4034307,2.1556317,craft
shop,jewelry,,,,,,,Baró,Travessera de Gràcia,198,41.4028064,2.1603452,jewelry
shop,tobacco,,,,,,,Tabacs,Travessera de Gràcia,194,41.4027259,2.1602077,tobacco
shop,shoe_repair,,,,,,,Mr. Boots,Travessera de Gràcia,,41.4026338,2.1598369,shoe_repair
shop,clothes,,,,,,,Beyond Wear,Carrer de Puigmartí,28,41.4017719,2.1596673,clothes
shop,tailor,,,,,,,Maribel,Plaça de la Llibertat,17,41.3997086,2.1531773,tailor
shop,florist,,,,,,,,,,41.4109604,2.1575703,florist
shop,bicycle,,,,,,,I'm Bikes,,,41.3937256,2.1694149,bicycle
shop,hairdresser,,,,,,,Hair Cut Day,,,41.3895566,2.1610991,hairdresser
shop,pastry,,,,,,,Dulzura Mía,,,41.3927068,2.156195,pastry
shop,greengrocer,,,,,,,Frutes i Verdures,,,41.4035142,2.15863,greengrocer
shop,travel_agency,,,,,,,B the Travel Band,Pl. Sants,12,41.375741,2.1362955,travel_agency
shop,health_food,,,,,,,Fruiteres,,,41.3731488,2.1364007,health_food
shop,gift,,,,,,,Natura,,,41.383469,2.1814037,gift
shop,musical_instrument,,,,,,,Music Alex,Carrer de Monistrol,28,41.4014714,2.1635584,musical_instrument
shop,ticket,,information,,,,,Punt d'Atenció al Client,,,41.3875542,2.1692316,ticket
shop,bicycle,,,,,,,Monbike Barcelona,Carrer Nou de Sant Francesc,25,41.3787286,2.1778531,bicycle
shop,stationery,,,,,,,Papereria Zygæna,Carrer de Sant Fructuós,10,41.372376,2.147819,stationery
shop,convenience,,,,,,,Supermercat Sant Fructuós,Carrer de Sant Fructuós,8,41.3724764,2.1479327,convenience
shop,car_repair,,,,,,,Campos 2007,,,41.3723212,2.1481668,car_repair
shop,hairdresser,,,,,,,Perruqueria Plaça d'Espanya,,,41.3724119,2.1482943,hairdresser
shop,tobacco,,,,,,,Tabacs exp. 436,,,41.4062785,2.1698676,tobacco
shop,frozen_food,,,,,,,La Sirena,,,41.3869788,2.1770924,frozen_food
shop,butcher,,,,,,,Escolet Oliver,,,41.3984478,2.1569533,butcher
shop,beauty,,,,,,,My Nails,,,41.4004097,2.1536366,beauty
shop,shoes,,,,,,,Casas,,,41.4005315,2.1544884,shoes
shop,hardware,,,,,,,Camps,,,41.4001035,2.1549883,hardware
shop,frame,,,,,,,Palou,,,41.4003458,2.1546949,frame
shop,household_linen,,,,,,,Tramas,Carrer Gran de Gràcia,89,41.4006309,2.1543623,household_linen
shop,clothes,,,,,,,Pura,,,41.4006623,2.1543274,clothes
shop,clothes,,,,,,,Adolfo Dominguez,,,41.4002503,2.1547975,clothes
shop,gift,,,,,,,Flying Tiger Copenhagen,,,41.4001557,2.1549281,gift
shop,hardware,,,,,,,Optimus,,,41.4000531,2.1550527,hardware
shop,houseware,,,,,,,culinarium,Carrer Gran de Gràcia,69,41.3999161,2.1552138,houseware
shop,deli,,,,,,,Mas,,,41.4007816,2.1541934,deli
shop,vacant,,,,,,,,,,41.4005967,2.1544029,vacant
shop,tea,,,,,,,Tea Shop,,,41.4007137,2.1542711,tea
shop,bakery,,,,,,,Cal Moliné,,,41.4002396,2.1535475,bakery
shop,pet,,,,,,,Furry Chefs,,,41.4003196,2.1534373,pet
shop,variety_store,,,,,,,Basar Gràcia,,,41.4001908,2.1532738,variety_store
shop,deli,,,,,,,La Nostra Pasta,,,41.4001343,2.1531835,deli
shop,hardware,,,,,,,Optimus,,,41.401979,2.1532149,hardware
shop,optician,,,,,,,optica Tristan,Carrer del Cigne,17,41.4004259,2.1538296,optician
shop,deli,,,,,,,Bosch,,,41.4012732,2.1535971,deli
shop,perfumery,,,,,,,Douglas,,,41.4020254,2.1531462,perfumery
shop,supermarket,,,,,,,Dia,Gran de Gràcia,103,41.4010382,2.1538246,supermarket
shop,houseware,,,,,,,valira,,,41.4026474,2.1531996,houseware
shop,florist,,,,,,,Annabel,Carrer d'Astúries,13,41.4028423,2.1533009,florist
shop,confectionery,,,,,,,Dolça Gràcia,Carrer d'Astúries,14,41.4027702,2.1534431,confectionery
shop,bicycle,,,,,,,abrilbike,c/ Sardenya,209,41.3994102,2.1783959,bicycle
shop,bakery,,,,,,,Tonka,Carrer de Verdi,20,41.4036539,2.1571514,bakery
shop,deli,,,,,,,Planas,,,41.4009595,2.1588648,deli
shop,musical_instrument,,,,,,,Fanatic Guitars,Carrer de la Diputació,282,41.3921521,2.1695756,musical_instrument
shop,travel_agency,,,,,,,Barcelona Sailing Day,,,41.3862119,2.1987828,travel_agency
shop,fabric,,,,,,,Ruby Textil,,,41.390286,2.1723785,fabric
shop,fabric,,,,,,,Donna Teixits,,,41.3900474,2.1731389,fabric
shop,fabric,,,,,,,La Casa Del Retall,Carrer de Roger de Llúria,9,41.3902058,2.1724972,fabric
shop,convenience,,,,,,,Condal,,,41.3880022,2.1742905,convenience
shop,collector,,,,,,,Filatèlia Monge,,,41.393524,2.1708665,collector
shop,bakery,,,,,,,turris,,,41.3961209,2.1676307,bakery
shop,jewelry,,,,,,,Messika,,,41.3932642,2.1642872,jewelry
shop,greengrocer,,,,,,,Fruit Xtra,,,41.394683,2.1706897,greengrocer
shop,art,,,,,,,Galeria Ola,,,41.3940536,2.1694095,art
shop,optician,,,,,,,Llobet Òptics,,,41.3937639,2.1694637,optician
shop,anime,,,,,,,tsume store,,,41.3927237,2.1759501,anime
shop,clothes,,,,,,,Extart Panno,Carrer de Girona,40,41.3929033,2.1738683,clothes
shop,hifi,,,,,,,supersonido,,,41.392367,2.1749159,hifi
shop,florist,,,,,,,Rosgaly,,,41.3938075,2.1722754,florist
shop,greengrocer,,,,,,,Sabor & Tradició,,,41.3777925,2.1594796,greengrocer
shop,gift,,,,,,,Chandal,,,41.386868,2.1811855,gift
shop,clothes,,,,,,,Neutrale,,,41.3855709,2.1826513,clothes
shop,clothes,,,,,,,carhartt,,,41.3854988,2.1827078,clothes
shop,clothes,,,,,,,Mariacastaña,,,41.3842339,2.1832657,clothes
shop,convenience,,,,,,,Supermercat,,,41.3792038,2.1879588,convenience
shop,bag,,,,,,,Momu & Co,,,41.3847122,2.1831544,bag
shop,shoes,,,,,,,duuo,,,41.3836036,2.1830911,shoes
shop,supermarket,,,,,,,Spar,,,41.4073495,2.1885941,supermarket
shop,art,,,,,,,Mariz,,,41.3886196,2.1770116,art
shop,fashion_accessories,,,,,,,sunglass hut,,,41.3846354,2.1743162,fashion_accessories
shop,fashion_accessories,,,,,,,Ray-Ban,,,41.3846021,2.1743673,fashion_accessories
shop,clothes,,,,,,,BEL,,,41.3899981,2.1681131,clothes
shop,bicycle,,,,,,,Nebot,,,41.4010794,2.1857974,bicycle
shop,books,,,,,,,Bits & Books,,,41.3865062,2.164847,books
shop,books,,,,,,,Llibreria Hispano Americana,Gran Via de les Corts Catalanes,594,41.386468,2.1648024,books
shop,laundry,,,,,,,La Wash,,,41.3924297,2.1865164,laundry
shop,clothes,,,,,,,D. Carreras,,,41.3848988,2.163703,clothes
shop,musical_instrument,,,,,,,auvisa,Carrer dels Tallers,67,41.3848488,2.1671948,musical_instrument
shop,clothes,,,,,,,Aleso,,,41.384373,2.1685839,clothes
shop,clothes,,,,,,,Nude Project,,,41.3848756,2.1727837,clothes
shop,clothes,,,,,,,Rip Curl,,,41.3848374,2.1725672,clothes
shop,books,,,,,,,La Central,,,41.3840521,2.168796,books
shop,shoes,,,,,,,Sneakers,,,41.384911,2.1729101,shoes
shop,ticket,,,,,,,Centre d'Atenció al Client,,,41.3746119,2.148558,ticket
shop,shoes,,,,,,,LimitEDitions,,,41.3844077,2.1730882,shoes
shop,bag,,,,,,,vaho,,,41.3842136,2.1746307,bag
shop,supermarket,,,,,,,Mi Alcampo,,,41.3850787,2.1800343,supermarket
shop,confectionery,,,,,,,La Campana,,,41.3851563,2.1803376,confectionery
shop,deli,,,,,,,La encina,,,41.3911342,2.1790617,deli
shop,shoes,,,,,,,Snipes,,,41.392581,2.1781589,shoes
shop,butcher,,,,,,,Carnisseria Putxet Gourmet,Carrer de Suïssa,13,41.4099828,2.1401732,butcher
shop,furniture,,,,,,,Amato Sole,Carrer del Perill,39,41.3999871,2.1622118,furniture
shop,convenience,,,,,,,,,,41.3854476,2.144471,convenience
shop,car,,,,,,,OLALA cars Barcelona,Carrer del Quetzal,29,41.3677634,2.134351,car
shop,copyshop,,,,,,,Zerocatorze,Carrer del Quetzal,29,41.3677338,2.1342824,copyshop
shop,optician,,,,,,,Òptica gafas.es,Rambla de Badal,50,41.3677643,2.1339354,optician
shop,books,,,,,,,Llibreria Set Vides,,,41.3803696,2.1708948,books
shop,supermarket,,,,,,,Bonpreu,,,41.4058461,2.1765305,supermarket
shop,car_repair,,,,,,,Taller Cai,Carrer de Mallorca,200,41.3902375,2.1580047,car_repair
shop,supermarket,,,,,,,Caprabo,,,41.4090956,2.1519429,supermarket
shop,games,,,,,,,Kaburi Sants,,,41.3751698,2.1401589,games
shop,pastry,,,,,,,Guifré,,,41.4011123,2.2010142,pastry
shop,supermarket,,,,,,,Condis,,,41.3980983,2.2053929,supermarket
shop,stationery,,,,,,,Stick & Tape,,,41.3918943,2.1788548,stationery
shop,general,,,,,,,the Seoul Store,,,41.3907723,2.1780604,general
shop,gift,,,,,,,La Nostra Ciutat,,,41.3827354,2.1712584,gift
shop,bag,,,,,,,Ivan Alexis,,,41.3831609,2.1721517,bag
shop,toys,,,,,,,Magic Cube Barcelona,,,41.3832011,2.1739181,toys
shop,wine,,,,,,,Casa Bardella,,,41.3785354,2.1518409,wine
shop,supermarket,,,,,,,Supercor,,,41.374973,2.1436128,supermarket
shop,bakery,,,,,,,Forn del Sol,Carrer de la Constitució,100,41.3696581,2.1346309,bakery
shop,baby_goods,,,,,,,EcoTribu,Carrer de Berenguer de Palou,31,41.4236516,2.1916653,baby_goods
shop,department_store,,,,,,,DISTAR centres del descans,Travessera de Gràcia,236-238,41.4048334,2.1635853,department_store
shop,bakery,,,,,,,Fotns del Pi,,,41.4221187,2.1789431,bakery
shop,books,,,,,,,Sendak llibreria,,,41.4024979,2.1671019,books
shop,motorcycle,,,,,,,Royal Enfield,Carrer de Buenos Aires,53,41.3930495,2.1477573,motorcycle
shop,florist,,,,,,,Flors Ezquerra,Carrer de Pujades,234,41.4035414,2.2033464,florist
shop,copyshop,,,,,,,Foto Sprint,Carrer de Pujades,259,41.4048315,2.2046706,copyshop
shop,mobile_phone,,,,,,,Vodafone,,,41.376213,2.1490425,mobile_phone
shop,mobile_phone,,,,,,,Movistar,,,41.376261,2.1491067,mobile_phone
shop,mobile_phone,,,,,,,Orange,,,41.3764847,2.1494133,mobile_phone
